name,N,nnz,nnz_per_row,csr_reuse_distance,num_diags,num_diag_elems,ratio_diag,num_ell_elems,ratio_ell,zero_rows,one_rows,two_rows,three_rows,four_rows,five_rows,small_rows,small_rows_elems,mean_diff_nnz,min_nnz_row,max_nnz_row,mean_nnz_row,vr_nnz_row,sd_nnz_row
de2010,24115,116056,4.812606,46.969566,17562,343328852,2958.303336,2170350,18.700886,0.000000,3.010574,8.778769,17.271408,31.461746,15.276798,75.799294,57.061245,2.532720,1,45,4.812606,8.858020,2.976243
mi2010,329885,1578090,4.783758,58.361057,72010,20919545732,13256.243771,38266660,24.248718,0.000000,2.430241,8.261364,15.996181,32.422813,16.451490,75.562088,58.299397,2.335691,1,58,4.783758,6.983745,2.642678
nm2010,168609,830970,4.928385,44.366943,35404,5287052428,6362.506983,69466908,83.597372,0.000000,2.284575,10.484019,19.364922,27.600544,14.661139,74.395195,53.781364,2.747242,1,206,4.928385,11.806366,3.436039
nh2010,48837,234550,4.802711,54.671925,16184,703021374,2997.319864,7227876,30.815928,0.000000,5.526547,11.788194,19.350082,22.313000,14.104060,73.081886,51.413773,2.888730,1,74,4.802711,10.716315,3.273578
ok2010,269118,1274148,4.734533,46.994305,42422,9778063614,7674.197671,34985340,27.457831,0.000000,2.925483,11.061318,15.119761,32.103760,15.412570,76.622894,58.270859,2.388593,1,65,4.734533,8.283001,2.878020
co2010,201062,974574,4.847132,45.887947,42370,7443758130,7637.960924,48254880,49.513818,0.000000,2.793168,10.517154,16.787857,30.703962,15.036158,75.838295,56.154381,2.643302,1,120,4.847132,11.024499,3.320316
md2010,145247,700378,4.821979,45.629074,32026,4207482710,6007.445565,19753592,28.204187,0.000000,4.571523,13.425406,16.364538,25.002237,15.000654,74.364357,52.992386,2.802762,1,68,4.821979,11.093877,3.330747
hi2010,25016,124126,4.961864,50.793549,15362,323692220,2607.771297,5603584,45.144321,0.000000,2.322514,9.393988,17.532780,28.018068,16.489447,73.756798,54.057972,2.759305,1,112,4.961864,11.498795,3.390987
uk,4824,13674,2.834577,89.015648,1300,4940742,361.323826,28944,2.116718,0.000000,1.347430,13.847429,84.805138,0.000000,0.000000,100.000000,100.000000,0.219158,1,3,2.834577,0.165007,0.406210
nj2010,169588,829912,4.893695,55.031979,32952,5084108566,6126.081519,20350560,24.521347,0.000000,2.586268,7.107224,13.624195,33.809586,17.628605,74.755882,57.431992,2.346996,1,60,4.893695,7.527201,2.743574
fe_ocean,143437,819186,5.711121,94.631989,5178,715191086,873.050914,1721244,2.101164,0.000000,0.026492,0.317910,1.851684,4.334307,13.260177,19.790569,15.733423,0.160301,1,6,5.711121,0.446601,0.668282
adaptive,6815744,27248640,3.997897,90.310417,3719794,12290253580394,451040.990684,54525952,2.001052,0.000000,0.000000,0.000059,0.210219,99.789719,0.000000,100.000000,100.000000,0.002252,2,4,3.997897,0.002096,0.045781
sd2010,88360,410722,4.648280,67.660606,18084,1297173474,3158.276094,13960880,33.991069,0.000000,1.877546,8.671345,15.640561,35.734497,15.765052,77.689003,61.938004,2.109836,1,79,4.648280,5.864563,2.421686
kron_g500-logn19,524288,43562265,83.088425,15.058415,1036767,274803761920,6308.298293,-1,-0.000000,21.956062,10.863495,6.943893,4.938698,3.567886,2.730560,51.000595,0.812288,148.996078,0,80675,83.088425,292541.281250,540.870850
wing,62032,243088,3.918752,6.168137,88400,3372856692,13875.043984,496256,2.041466,0.000000,0.000000,0.132190,7.860459,92.007355,0.000000,100.000000,100.000000,0.002192,2,4,3.918752,0.077504,0.278395
citationCiteseer,268495,2313294,8.615781,1.476682,461054,69339769464,29974.473398,707752820,305.950225,0.000000,14.094117,12.869885,10.843033,9.056780,7.542412,54.406227,16.980721,9.496436,1,1318,8.615781,265.228485,16.285837
vsp_model1_crew1_cr42_south31,45101,379952,8.424470,68.457596,73984,1933492444,5088.780804,1593237926,4193.261059,0.000000,5.618501,8.425534,13.079533,16.283453,16.057293,59.464314,24.586527,3.944590,1,17663,8.424470,14752.982422,121.461853
NLR,4163763,24975952,5.998409,49.622272,6403482,15703504692198,628744.990069,166550520,6.668435,0.000000,0.000000,0.000000,0.008046,1.527248,25.823971,27.359266,22.548145,0.899449,3,20,5.998409,0.708867,0.841942
delaunay_n17,131072,786352,5.999390,91.759026,153968,10682138678,13584.423614,4456448,5.667243,0.000000,0.000000,0.000000,1.131439,10.781860,25.933838,37.847137,29.368145,1.551594,3,17,5.999390,1.807845,1.344561
id2010,149842,728264,4.860213,45.645535,26982,3474341746,4770.717413,44952600,61.725693,0.000000,3.645840,13.172542,18.740406,25.119793,13.625018,74.303596,52.429066,2.852657,1,150,4.860213,13.607122,3.688783
kron_g500-logn17,131072,10228360,78.036194,30.490402,259469,17175832412,1679.236203,-1,-0.000000,17.671967,10.016632,6.746674,5.086517,4.103851,3.116608,46.742249,0.906861,135.376312,0,29936,78.036194,142985.453125,378.134186
delaunay_n19,524288,3145646,5.999844,91.704124,608848,167606611576,53282.095816,22020096,7.000182,0.000000,0.000000,0.000000,1.139832,10.641861,25.978470,37.760162,29.313978,1.548951,3,21,5.999844,1.791184,1.338351
rgg_n_2_16_s0,65536,684254,10.440887,98.574509,1434,65737452,96.071710,3538944,5.171974,0.006104,0.056458,0.178528,0.569153,1.458740,3.042603,5.311584,2.219059,3.556344,0,27,10.440887,10.547768,3.247733
mo2010,343565,1656568,4.821702,54.959167,53318,15369417232,9277.866790,57718920,34.842469,0.000000,2.803545,11.420547,17.086142,27.406750,15.025686,73.742668,54.266834,2.574874,1,84,4.821702,8.485196,2.912936
t60k,60005,178880,2.981085,92.203712,5308,288233634,1611.323983,360030,2.012690,0.000000,0.000000,1.891509,98.108490,0.000000,0.000000,100.000000,100.000000,0.031148,2,3,2.981085,0.018563,0.136247
nc2010,288987,1416620,4.902020,51.552635,41248,9910353002,6995.773745,47971842,33.863592,0.000000,3.086990,10.200805,17.725019,26.193565,15.453982,72.660362,52.775761,2.711342,1,83,4.902020,9.633846,3.103844
tx2010,914231,4456272,4.874339,48.226723,167580,133121849612,29872.918352,221243902,49.647755,0.000000,2.020933,8.726241,15.715831,33.905544,15.444127,75.812683,57.333664,2.460172,1,121,4.874339,9.357735,3.059042
m14b,214765,3358036,15.635862,52.880730,313350,41129282640,12248.017186,17181200,5.116443,0.000000,0.000000,0.000000,0.000000,0.018625,0.041441,0.060066,0.018016,1.921644,4,40,15.635862,9.804190,3.131164
vt2010,32580,155598,4.775875,58.820808,8730,247799578,1592.562745,3714120,23.869973,0.000000,4.364641,12.084101,19.957029,22.458563,14.450583,73.314919,52.449261,2.769207,1,57,4.775875,9.858390,3.139807
kron_g500-logn18,262144,21165908,80.741531,21.698172,517173,68695766934,3245.585634,-1,-0.000000,19.832230,10.417557,6.695557,4.871368,3.837585,3.589630,49.243927,0.888282,142.754471,0,49163,80.741531,205945.062500,453.811707
ne2010,193352,913854,4.726375,61.689068,33624,5321082192,5822.683046,24749056,27.082068,0.000000,1.815859,10.019549,14.858911,32.291367,16.573400,75.559082,58.917068,2.213353,1,64,4.726375,6.204021,2.490787
caidaRouterLevel,192244,1218132,6.336385,24.596514,279640,32927532974,27031.169835,411786648,338.047640,0.000000,22.006409,22.470402,12.382181,9.005222,5.961695,71.825912,26.817045,6.026618,1,1071,6.336385,199.973206,14.141189
auto,448695,6629222,14.774450,31.864523,449374,143854359064,21700.036454,33203430,5.008647,0.000000,0.000000,0.000000,0.000000,0.009360,0.022510,0.031870,0.010152,1.865158,4,37,14.774450,7.361980,2.713297
delaunay_n21,2097152,12582816,5.999954,91.662994,2405800,2639546898848,209773.940813,96468992,7.666725,0.000000,0.000000,0.000000,1.130962,10.695791,25.920105,37.746857,29.296320,1.548962,3,23,5.999954,1.785844,1.336355
fe_sphere,16386,98304,5.999268,94.569908,616,9980396,101.525838,196632,2.000244,0.000000,0.000000,0.000000,0.000000,0.036617,0.000000,0.036617,0.024414,0.000977,4,6,5.999268,0.001464,0.038260
la2010,204447,980634,4.796519,54.043812,33476,5826323180,5941.384023,237567414,242.259002,0.000000,3.468870,8.572882,14.967693,32.817795,15.842248,75.669487,57.541752,2.404909,1,581,4.796519,11.901155,3.449805
belgium_osm,1441295,3099940,2.150802,84.476250,363146,389908906198,125779.500957,28825900,9.298857,0.000000,3.619453,79.715042,14.700530,1.905092,0.052314,99.992432,99.978104,0.322931,1,10,2.150802,0.243224,0.493177
fe_body,45087,327468,7.263025,95.767830,14542,545823042,1666.798105,2524872,7.710286,0.691996,0.015526,0.456894,2.581676,6.598354,14.953313,25.297758,15.122394,2.398971,0,28,7.263025,5.692750,2.385949
packing-500x100x100-b050,2145852,34976486,16.299582,97.297691,49108,101767981948,2909.611387,77250672,2.208646,0.000606,0.010206,0.043572,0.080760,0.105552,0.179649,0.420346,0.101848,1.143838,0,18,16.299582,7.982257,2.825289
data,2851,30186,10.587864,98.615250,1004,2057202,68.150865,96934,3.211224,0.000000,0.000000,0.000000,0.140302,0.000000,6.488951,6.629253,3.104088,0.852632,3,17,10.587864,7.336714,2.708637
ga2010,291086,1418056,4.871605,54.722805,46538,10801635398,7617.213564,49484620,34.896097,0.000000,3.193902,10.748370,17.393486,25.514109,15.479274,72.329140,52.615910,2.656657,1,85,4.871605,8.771008,2.961589
wy2010,86204,427586,4.960164,48.025192,17766,1315513950,3076.606694,23447488,54.836894,0.000000,3.071783,10.276785,20.271681,25.794626,13.759222,73.174095,51.694862,2.855666,1,136,4.960164,12.456333,3.529353
mn2010,259777,1227102,4.723675,58.056057,47046,10289453692,8385.165774,161581294,131.677150,0.000000,2.746587,10.316155,15.981785,30.850691,15.589910,75.485130,57.725521,2.365092,1,311,4.723675,7.615357,2.759594
598a,110971,1483868,13.371674,22.741241,193884,11944681604,8049.692833,5770492,3.888818,0.000000,0.000000,0.000000,0.000000,0.000000,0.005407,0.005407,0.002022,1.650942,5,26,13.371674,8.496358,2.914851
AS365,3799275,22736152,5.984340,48.699211,5921226,13000908366380,571816.566250,106379700,4.678879,0.000000,0.000000,0.000184,0.089228,2.053076,26.641424,28.783913,23.676376,0.926738,2,14,5.984340,0.755197,0.869021
kron_g500-logn16,65536,4912469,74.958328,42.440285,128677,4292322162,873.760661,-1,-0.000000,15.586853,9.646606,6.423950,4.754639,3.631592,3.096008,43.139648,0.890693,126.835541,0,17998,74.958328,97656.734375,312.500763
rgg_n_2_18_s0,262144,3094566,11.804832,94.200218,3390,592169946,191.357995,16252928,5.252086,0.001144,0.013733,0.060654,0.239944,0.636292,1.480484,2.432251,0.915088,3.818012,0,31,11.804832,11.891613,3.448422
smallworld,100000,999996,9.999960,79.468918,113640,7043063268,7043.091440,3400000,3.400014,0.000000,0.000000,0.000000,0.000000,0.000000,0.018000,0.018000,0.009000,1.470505,5,17,9.999960,1.804680,1.343384
italy_osm,6686493,14027956,2.097954,89.398712,1055264,5329136805836,379894.034871,120356874,8.579787,0.000000,2.432441,86.775894,9.395852,1.360190,0.031347,99.995720,99.987541,0.200709,1,9,2.097954,0.160789,0.400986
ia2010,216007,1021170,4.727486,61.762783,31416,5590661946,5474.761250,21168686,20.729835,0.000000,1.033300,7.092826,15.085622,35.377094,17.815626,76.404465,61.568104,2.008116,1,49,4.727486,4.982826,2.232224
netherlands_osm,2216688,4882476,2.202600,80.388191,419412,612346240510,125417.153205,31033632,6.356126,0.000000,5.829914,71.046448,20.192423,2.897972,0.031624,99.998375,99.995514,0.429885,1,7,2.202600,0.338513,0.581818
vsp_mod2_pgp2_slptsk,101364,778736,7.682570,51.618649,116712,7909822908,10157.258568,385385928,494.886493,0.000000,12.672152,12.077266,13.437710,12.305158,9.905884,60.398170,22.894665,2.686671,1,1901,7.682570,401.321625,20.033014
vsp_bump2_e18_aa01_model1_crew1,56438,601602,10.659520,68.526367,72590,2567813892,4268.293476,68177104,113.325926,0.000000,2.142174,4.436727,7.916652,10.461037,11.545413,36.502003,12.602518,3.892907,1,604,10.659520,458.962372,21.423407
venturiLevel3,4026819,16108474,4.000298,90.977203,1123338,3987688720194,247552.233700,48321828,2.999777,0.000000,0.000000,0.000149,0.648254,98.709030,0.606831,99.964264,99.946404,0.014447,2,6,4.000298,0.013984,0.118255
rgg_n_2_19_s0,524288,6539532,12.473167,88.451729,6018,2000159978,305.856746,31457280,4.810326,0.000763,0.006104,0.033569,0.137711,0.403976,0.991631,1.573753,0.566050,3.941549,0,30,12.473167,12.554527,3.543237
ny2010,350169,1709544,4.882054,52.209362,59916,18670824182,10921.523039,42720618,24.989481,0.000571,1.939635,6.444602,15.712128,31.784081,17.798264,73.679283,56.962269,2.277887,0,61,4.882054,6.482642,2.546103
fl2010,484481,2346294,4.842902,42.516411,73850,32285355280,13760.149103,171506274,73.096668,0.000000,3.611287,10.471412,15.444982,32.426659,14.891812,76.846153,56.795441,2.692540,1,177,4.842902,12.108949,3.479791
delaunay_n10,1024,6112,5.968750,93.160995,1334,777784,127.255236,24576,4.020942,0.000000,0.000000,0.000000,1.367188,10.058594,27.441406,38.867188,30.415575,1.532747,3,12,5.968750,1.760742,1.326930
ca2010,710145,3489366,4.913597,40.481163,185616,119469893130,34238.280860,200260890,57.391770,0.000000,1.640651,7.741095,15.671025,32.845264,16.719543,74.617577,56.804562,2.429079,1,141,4.913597,8.411115,2.900192
ms2010,171778,839980,4.889916,55.289532,25914,3496763602,4162.912929,21300472,25.358309,0.000000,2.474123,10.452444,18.522745,25.810638,14.957678,72.217628,52.552681,2.659000,1,62,4.889916,8.326981,2.885651
coAuthorsCiteseer,227320,1628268,7.162889,75.984734,313442,43323425610,26607.060760,623766080,383.085635,0.000000,11.920200,17.052612,14.948971,11.087454,8.155024,63.164261,24.570709,4.553130,1,1372,7.162889,113.023376,10.631246
or2010,196621,979512,4.981726,41.227367,38308,6636942022,6775.763872,47189040,48.176071,0.000000,2.341052,9.831605,19.021875,27.339909,14.789875,73.324318,52.668266,2.807741,1,120,4.981726,11.576062,3.402361
va2010,285762,1402128,4.906629,49.715794,43588,10011586920,7140.280288,58295448,41.576410,0.000000,4.131410,11.284566,17.241270,26.486027,14.760185,73.903458,52.616451,2.857587,1,102,4.906629,11.302482,3.361916
ar2010,186211,904310,4.856373,55.656025,32406,5065873440,5601.921288,20110788,22.238821,0.000000,2.436483,10.801725,18.092916,26.978535,15.213387,73.523048,54.011456,2.617915,1,54,4.856373,8.559549,2.925671
nv2010,84538,416998,4.932669,44.199493,40474,2960726294,7100.097108,15893144,38.113238,0.000000,2.396555,10.480494,20.529230,27.153469,14.006719,74.566467,53.438145,2.830193,1,94,4.932669,13.138340,3.624685
mt2010,132288,638668,4.827860,50.620823,23568,2546223722,3986.772035,36776064,57.582443,0.000000,3.390330,11.267839,18.866413,28.465166,13.692096,75.681847,54.857922,2.769804,1,139,4.827860,12.871369,3.587669
me2010,69518,335476,4.825743,56.537876,18454,1135977706,3386.166838,10149628,30.254409,0.000000,5.669035,11.561034,18.852671,21.792917,14.442303,72.317963,50.713909,2.913000,1,73,4.825743,10.709733,3.272573
coPapersCiteseer,434102,32073440,73.884567,97.251991,688534,177843317608,5544.878180,1031426352,32.158270,0.000000,1.216995,1.700983,1.823304,1.936411,1.961290,8.638984,0.374110,24.011074,1,1188,73.884567,10254.718750,101.265587
vsp_barth5_1Ksep_50in_5Kout,32212,203610,6.320936,4.747802,54294,987040684,4847.702392,1417328,6.960994,0.000000,0.003104,0.000000,0.031044,4.243760,4.867751,9.145660,6.551250,0.965850,1,22,6.320936,1.379367,1.174465
vsp_bcsstk30_500sep_10in_1Kout,58348,4033156,69.122437,25.817673,114972,3402988256,843.753194,25556424,6.336582,0.018852,0.063413,0.125111,0.174813,0.210804,0.138822,0.731816,0.034365,34.250656,0,219,69.122437,1034.528076,32.164082
great-britain_osm,7733822,16313034,2.109311,85.558701,1799928,10118385272972,620263.849936,123741152,7.585416,0.000000,8.620059,73.080826,17.068430,1.210540,0.019085,99.998940,99.996925,0.397333,1,8,2.109311,0.286893,0.535624
G_n_pin_pout,100000,1002396,10.023960,48.903328,160378,9244196486,9222.100334,5000000,4.988049,0.005000,0.053000,0.207000,0.760000,1.807000,3.814000,6.646000,2.897557,3.538015,0,25,10.023960,10.056730,3.171235
vsp_finan512_scagr7-2c_rlfddd,139752,1104040,7.899994,73.514282,139512,14151852390,12818.242446,186988176,169.367211,0.000000,2.815702,6.593108,12.067806,16.851995,9.953346,48.281956,21.440527,2.695895,1,669,7.899994,230.155075,15.170863
asia_osm,11950757,25423206,2.127330,89.066170,1782822,15853638402584,623589.267325,215113626,8.461310,0.000000,3.491469,82.945869,10.940412,2.586372,0.032651,99.996765,99.990677,0.239348,1,9,2.127330,0.225263,0.474618
vsp_c-30_data_data,11023,124368,11.282591,95.733627,8254,56235770,452.172343,46495014,373.850299,0.000000,16.030119,5.561100,2.458496,0.698539,3.773927,28.522181,4.980381,1.779713,1,2109,11.282591,2691.707520,51.881668
fe_rotor,99617,1324862,13.299558,73.023384,127738,8159083822,6158.440518,24904250,18.797618,0.000000,0.000000,0.000000,0.000000,0.000000,0.001004,0.001004,0.000377,2.630963,5,125,13.299558,15.371033,3.920591
144,144649,2148786,14.855173,41.698803,208770,18816230028,8756.679366,7521748,3.500464,0.000000,0.000000,0.000000,0.000000,0.003457,0.009679,0.013135,0.004188,2.057906,4,26,14.855173,7.389419,2.718349
vsp_msc10848_300sep_100in_1Kout,21996,2442056,111.022728,71.537262,43604,483727822,198.082199,31762224,13.006345,0.000000,0.004546,0.040917,0.054555,0.086379,0.159120,0.345517,0.012530,49.482471,1,722,111.022728,2430.260254,49.297668
coAuthorsDBLP,299067,1955352,6.538174,64.606834,434104,77723196442,39748.953867,200973024,102.780995,0.000000,13.835027,18.648329,15.669398,11.094170,8.031311,67.278236,27.939470,4.993925,1,336,6.538174,95.988976,9.797397
vsp_data_and_seymourl,9167,111732,12.188502,78.175453,11756,71201798,637.255200,4198486,37.576397,0.000000,0.163630,0.676339,2.072652,4.145304,8.105160,15.163085,5.319872,4.479817,1,229,12.188502,256.593018,16.018520
sc2010,181908,893160,4.909955,46.323837,32992,5299244866,5933.141728,25103304,28.106167,0.000000,3.073532,10.245838,17.757877,25.504650,15.595796,72.177696,52.309330,2.716410,1,69,4.909955,9.220209,3.036480
NACA0015,1039183,6229636,5.994744,48.496250,1530472,967519423834,155309.142273,20783660,3.336256,0.000000,0.000000,0.000000,0.004619,1.666020,26.950403,28.621042,23.592325,0.938541,3,10,5.994744,0.734623,0.857102
az2010,241666,1196094,4.949368,38.917927,114898,23973918848,20043.507323,66216484,55.360602,0.000000,2.462490,10.814098,19.488882,27.147385,14.621006,74.533859,53.391037,2.844156,1,137,4.949368,13.236100,3.638145
rgg_n_2_20_s0,1048576,13783240,13.144722,79.973679,7922,5361576494,388.992464,75497472,5.477484,0.000095,0.003624,0.020313,0.081825,0.252151,0.662422,1.020432,0.350745,4.045527,0,36,13.144722,13.154599,3.626927
tn2010,240116,1193966,4.972455,54.017368,43830,8919573780,7470.542528,42740648,35.797207,0.000000,2.475887,8.638741,18.057522,26.728748,15.922304,71.823204,52.379047,2.698170,1,89,4.972455,8.979856,2.996641
vsp_south31_slptsk,39668,379828,9.575174,73.856323,68176,1529235310,4026.125799,1401311768,3689.332456,0.000000,6.763638,10.686195,15.112937,18.231319,16.741453,67.535545,24.031668,4.543701,1,17663,9.575174,17013.687500,130.436523
vsp_befref_fxm_2_4_air02,14109,196448,13.923594,82.132164,16940,161797766,823.616255,43201758,219.914471,0.000000,1.502587,3.366645,4.536112,5.464597,6.116663,20.986605,5.335254,3.518925,1,1531,13.923594,5420.924316,73.626930
delaunay_n18,262144,1572792,5.999725,91.855309,304194,42137952730,26791.815275,11010048,7.000320,0.000000,0.000000,0.000000,1.116943,10.696793,26.028061,37.841797,29.381062,1.545164,3,21,5.999725,1.798595,1.341117
delaunay_n13,8192,49094,5.992920,92.060127,10220,44799932,912.533752,196608,4.004726,0.000000,0.000000,0.000000,1.037598,10.607910,26.855469,38.500977,30.005703,1.539250,3,12,5.992920,1.802993,1.342756
hugetric-00010,6592765,19771708,2.999001,52.956955,5803806,24204425435714,1224194.967664,39556590,2.000666,0.000000,0.000000,0.099913,99.900085,0.000000,0.000000,100.000000,100.000000,0.001539,2,3,2.999001,0.000997,0.031578
